[02:38:32 PM]  Login : [Beri] 480.012.918 [Ruby] 8.894.764
[03:16:56 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:16:58 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:16:58 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:01 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:01 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:04 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:04 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:04 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:06 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:10 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:17:10 PM]  Đục lỗ Nón 5 Lv60 -350 ruby
[03:18:03 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:12 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:16 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:19 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:22 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:26 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:30 PM]  Khảm ngọc lên -> Nhẫn 2 Lv60 2 -400 ruby
[03:18:39 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:18:42 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:18:44 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:18:47 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:18:50 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:18:54 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:18:57 PM]  Khảm ngọc lên -> Quần xanh hoang dã -400 ruby
[03:19:02 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:07 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:09 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:12 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:16 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:19:19 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:19:23 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:25 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:31 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:34 PM]  Khảm ngọc lên -> Dây chuyền 1 Lv60 -400 ruby
[03:19:38 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:41 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:43 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:45 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:48 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:51 PM]  Khảm ngọc lên -> Ngực trần Tazan 2 -400 ruby
[03:19:53 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:19:56 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:19:59 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:20:01 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:20:04 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:20:06 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:20:11 PM]  Khảm ngọc lên -> Nón 5 Lv60 -400 ruby
[03:20:25 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:20:27 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:20:29 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:20:31 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:20:34 PM]  Khảm ngọc lên -> Súng hắc ám 2 -400 ruby
[03:22:39 PM]  Nhặt +4588 beri
[03:22:41 PM]  Nhặt +2294 beri
[03:22:44 PM]  Nhặt +10521 beri
[03:22:59 PM]  Mua Quả Conache -0 beri
[03:22:59 PM]  Mua Quả Conache -0 beri
[03:22:59 PM]  Mua Quả Conache -0 beri
[03:23:00 PM]  Mua Quả Conache -0 beri
[03:23:00 PM]  Mua Quả Conache -0 beri
[03:23:00 PM]  Mua Quả Conache -0 beri
[03:23:00 PM]  Mua Quả Conache -0 beri
[03:23:00 PM]  Mua Quả Conache -0 beri
[03:23:00 PM]  Mua Quả Conache -0 beri
[03:23:01 PM]  Mua Quả Conache -0 beri
[03:23:01 PM]  Mua Quả Conache -0 beri
[03:23:01 PM]  Mua Quả Conache -0 beri
[03:23:01 PM]  Mua Quả Conache -0 beri
[03:23:01 PM]  Mua Quả Conache -0 beri
[03:23:01 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:02 PM]  Mua Quả Conache -0 beri
[03:23:03 PM]  Mua Quả Conache -0 beri
[03:23:03 PM]  Mua Quả Conache -0 beri
[03:23:03 PM]  Mua Quả Conache -0 beri
[03:23:03 PM]  Mua Quả Conache -0 beri
[03:23:04 PM]  Mua Cola -800 beri
[03:23:05 PM]  Mua Cola -800 beri
[03:23:05 PM]  Mua Cola -800 beri
[03:23:05 PM]  Mua Cola -800 beri
[03:23:05 PM]  Mua Cola -800 beri
[03:23:05 PM]  Mua Cola -800 beri
[03:23:06 PM]  Mua Cola -800 beri
[03:23:06 PM]  Mua Cola -800 beri
[03:23:06 PM]  Mua Cola -800 beri
[03:23:06 PM]  Mua Cola -800 beri
[03:23:06 PM]  Mua Cola -800 beri
[03:23:06 PM]  Mua Cola -800 beri
[03:23:07 PM]  Mua Cola -800 beri
[03:23:07 PM]  Mua Cola -800 beri
[03:23:07 PM]  Mua Cola -800 beri
[03:23:07 PM]  Mua Cola -800 beri
[03:23:08 PM]  Mua Cola -800 beri
[03:23:08 PM]  Mua Cola -800 beri
[03:23:08 PM]  Mua Cola -800 beri
[03:23:08 PM]  Mua Cola -800 beri
[03:23:08 PM]  Mua Cola -800 beri
[03:23:08 PM]  Mua Cola -800 beri
[03:23:09 PM]  Mua Cola -800 beri
[03:23:09 PM]  Mua Cola -800 beri
[03:23:09 PM]  Mua Cola -800 beri
[03:23:09 PM]  Mua Cola -800 beri
[03:23:09 PM]  Mua Cola -800 beri
[03:23:09 PM]  Mua Cola -800 beri
[03:23:10 PM]  Mua Cola -800 beri
[03:23:10 PM]  Mua Cola -800 beri
[03:23:10 PM]  Mua Cola -800 beri
[03:23:10 PM]  Mua Cola -800 beri
[03:23:10 PM]  Mua Cola -800 beri
[03:23:11 PM]  Mua Cola -800 beri
[03:23:11 PM]  Mua Cola -800 beri
[03:23:11 PM]  Mua Cola -800 beri
[03:23:11 PM]  Mua Cola -800 beri
[03:23:11 PM]  Mua Cola -800 beri
[03:23:12 PM]  Mua Cola -800 beri
[03:23:12 PM]  Mua Cola -800 beri
[03:23:12 PM]  Mua Cola -800 beri
[03:23:12 PM]  Mua Cola -800 beri
[03:23:12 PM]  Mua Cola -800 beri
[03:23:13 PM]  Mua Cola -800 beri
[03:23:13 PM]  Mua Cola -800 beri
[03:23:13 PM]  Mua Cola -800 beri
[03:23:13 PM]  Mua Cola -800 beri
[03:23:13 PM]  Mua Cola -800 beri
[03:23:14 PM]  Mua Cola -800 beri
[03:23:14 PM]  Mua Cola -800 beri
[03:23:14 PM]  Mua Cola -800 beri
[03:23:14 PM]  Mua Cola -800 beri
[03:23:15 PM]  Mua Cola -800 beri
[03:23:15 PM]  Mua Cola -800 beri
[03:23:15 PM]  Mua Cola -800 beri
[03:23:15 PM]  Mua Cola -800 beri
[03:23:15 PM]  Mua Cola -800 beri
[03:23:16 PM]  Mua Cola -800 beri
[03:23:16 PM]  Mua Cola -800 beri
[03:23:16 PM]  Mua Cola -800 beri
[03:25:23 PM]  Mua Bột cường hóa -20 ruby
[03:25:23 PM]  Mua Bột cường hóa -20 ruby
[03:25:25 PM]  Mua Mai rùa -140 ruby
[03:25:25 PM]  Mua Mai rùa -140 ruby
[03:33:16 PM]  Mua Súp baratie -1600 beri
[03:33:16 PM]  Mua Súp baratie -1600 beri
[03:33:16 PM]  Mua Súp baratie -1600 beri
[03:33:16 PM]  Mua Súp baratie -1600 beri
[03:33:16 PM]  Mua Súp baratie -1600 beri
[03:33:16 PM]  Mua Súp baratie -1600 beri
[03:33:17 PM]  Mua Súp baratie -1600 beri
[03:33:17 PM]  Mua Súp baratie -1600 beri
[03:33:17 PM]  Mua Súp baratie -1600 beri
[03:33:17 PM]  Mua Súp baratie -1600 beri
[03:33:17 PM]  Mua Súp baratie -1600 beri
[03:33:17 PM]  Mua Súp baratie -1600 beri
[03:33:18 PM]  Mua Súp baratie -1600 beri
[03:33:18 PM]  Mua Súp baratie -1600 beri
[03:33:18 PM]  Mua Súp baratie -1600 beri
[03:33:18 PM]  Mua Súp baratie -1600 beri
[03:33:18 PM]  Mua Súp baratie -1600 beri
[03:33:19 PM]  Mua Súp baratie -1600 beri
[03:33:19 PM]  Mua Súp baratie -1600 beri
[03:33:19 PM]  Mua Súp baratie -1600 beri
[03:33:19 PM]  Mua Súp baratie -1600 beri
[03:33:19 PM]  Mua Súp baratie -1600 beri
[03:33:20 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:20 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:21 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:21 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:21 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:21 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:21 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:21 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:22 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:22 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:22 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:22 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:22 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:22 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:23 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:23 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:23 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:23 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:23 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:24 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:24 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:24 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:24 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:24 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:27 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:27 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:27 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:27 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:28 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:29 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:30 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:30 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:30 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:30 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:31 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:35 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:36 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:36 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:40 PM]  Mua Cơm hộp hải tặc -0 beri
[03:33:46 PM]  Mua Cơm hộp hải tặc -0 beri
[03:39:26 PM]  Nhặt +4233 beri
[03:39:27 PM]  Nhặt +5408 beri
[03:39:32 PM]  Nhặt +1938 beri
[03:39:37 PM]  Nhặt +4539 beri
[03:39:39 PM]  Nhặt +4539 beri
[03:39:41 PM]  Nhặt +1989 beri
[03:39:42 PM]  Nhặt +4182 beri
[03:39:47 PM]  Nhặt +255 beri
[03:39:48 PM]  Nhặt +6579 beri
[03:39:50 PM]  Nhặt +2295 beri
[03:39:51 PM]  Nhặt +1300 beri
[03:39:54 PM]  Nhặt +4845 beri
[03:39:58 PM]  Nhặt +9568 beri
[03:39:59 PM]  Nhặt +2392 beri
[03:40:00 PM]  Nhặt +9282 beri
[03:40:01 PM]  Nhặt +2856 beri
[03:40:02 PM]  Nhặt +2091 beri
[03:40:04 PM]  Nhặt +9180 beri
[03:40:13 PM]  Nhặt +306 beri
[03:40:14 PM]  Nhặt +2805 beri
[03:40:16 PM]  Nhặt +7446 beri
[03:40:24 PM]  Nhặt +9180 beri
[03:40:25 PM]  Nhặt +7395 beri
[03:40:31 PM]  Nhặt +510 beri
[03:40:34 PM]  Nhặt +5559 beri
[03:40:35 PM]  Nhặt +663 beri
[03:40:37 PM]  Nhặt +4743 beri
[03:40:43 PM]  Nhặt +1122 beri
[03:40:44 PM]  Nhặt +2448 beri
[03:40:48 PM]  Nhặt +51 beri
[03:40:58 PM]  Nhặt +1887 beri
[03:41:22 PM]  Nhặt +3264 beri
[03:41:26 PM]  Nhặt +5967 beri
[03:41:27 PM]  Nhặt +9792 beri
[03:41:28 PM]  Nhặt +765 beri
[03:41:30 PM]  Nhặt +7904 beri
[03:41:31 PM]  Nhặt +4947 beri
[03:41:33 PM]  Nhặt +3213 beri
[03:41:33 PM]  Nhặt +7696 beri
[03:41:36 PM]  Nhặt +2499 beri
[03:41:41 PM]  Nhặt +9384 beri
[03:41:47 PM]  Nhặt +9078 beri
[03:41:50 PM]  Nhặt +5916 beri
[03:41:54 PM]  Nhặt +5049 beri
[03:41:55 PM]  Nhặt +459 beri
[03:42:00 PM]  Nhặt +867 beri
[03:42:02 PM]  Nhặt +4182 beri
[03:42:04 PM]  Nhặt +7548 beri
[03:42:06 PM]  Nhặt +2091 beri
[03:42:07 PM]  Nhặt +1071 beri
[03:42:15 PM]  Nhặt +8874 beri
[03:42:17 PM]  Nhặt +1612 beri
[03:42:20 PM]  Nhặt +357 beri
[03:42:21 PM]  Nhặt +5151 beri
[03:42:25 PM]  Nhặt +9078 beri
[03:42:28 PM]  Nhặt +1989 beri
[03:42:38 PM]  Nhặt +3978 beri
[03:42:39 PM]  Nhặt +1938 beri
[03:42:45 PM]  Nhặt +1300 beri
[03:42:46 PM]  Nhặt +1581 beri
[03:42:48 PM]  Nhặt +4641 beri
[03:43:02 PM]  Nhặt +7332 beri
[03:43:09 PM]  Nhặt +2499 beri
[03:43:12 PM]  Nhặt +7293 beri
[03:43:17 PM]  Nhặt +3417 beri
[03:43:20 PM]  Nhặt +1377 beri
[03:43:21 PM]  Nhặt +1683 beri
[03:43:23 PM]  Nhặt +5712 beri
[03:43:30 PM]  Nhặt +3774 beri
[03:43:38 PM]  Nhặt +3825 beri
[03:43:42 PM]  Nhặt +3417 beri
[03:43:45 PM]  Nhặt +3519 beri
[03:43:47 PM]  Nhặt +1479 beri
[03:44:04 PM]  Nhặt +5304 beri
[03:44:07 PM]  Nhặt +1938 beri
[03:44:08 PM]  Nhặt +1938 beri
[03:44:13 PM]  Logout : [Beri] 478.625.049 [Ruby] 8.701.334
